Year,DoY,Hour,FC_cw,qc_FC_cw,FC_cwu_f,FC_cwu_gf,qc_FC_cwu_gf,FC_cwbu_f,FC_cwbu_gf,qc_FC_cwbu_gf,FC_cwbNEGu_f,FC_cwbNEGu_gf,qc_FC_cwbNEGu_gf,FC_cwbEXPu_f,FC_cwbEXPu_gf,qc_FC_cwbEXPu_gf,LE_cw_f,qc_LE_cw_f,LE_cw_gf,qc_LE_cw_gf,H_c_f,qc_H_c_f,H_c_gf,qc_H_c_gf,UST,EBC,TAU_c,qc_TAU_c,TAU,TAU_FreqR,H,H_FreqR,LE,LE_FreqR,FC,FC_FreqR,Rg_f,Rg_gf,qc_Rg_gf,VPD_f,VPD_gf,qc_VPD_gf,RH_f,RH_gf,qc_RH_gf,Ta_f,Ta_gf,qc_Ta_gf,Tsoil_f,Tsoil_gf,qc_Tsoil_gf,PA_1,Rg_out_f,Rlong_f,Rlong_out_f,RNET_f,PAR_f,PAR_out_f,PRECIP,SnowD_f,G1_f,G2_f,G3_f,G4_f,G1_str,G2_str,SWC_1_f,SWC_2_f,Tsoil_2,Tsoil_3,AGC,CO2,ALBEDO_f,WS_1,WD,cs616_1,cs616_2,ch4_flux_raw,qc_ch4_flux,ch4_flux_f,ch4_flux_gf,ch4_flux_gf_fqc,RSSI_mean,ch4_mole_fraction,PotRad,FP_NEEnight,FP_Temp,E_0,R_ref,Reco,Reco_f,Reco_DT_f,GPP,GPP_f,GPP_DT_f,GPP_fqc,gC_NEE,gC_ER,gC_GPP,gC ER_DT,gC GPP_DT
--,--,--,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,Wm-2,-,Wm-2,-,Wm-2,-,Wm-2,-,ms-1,%,kg m-1 s-2,-,kg m-1 s-2,-,Wm-2,-,Wm-2,-,umolm-2s-1,-,Wm-2,Wm-2,-,hPa,hPa,-,%,%,-,degC,degC,-,degC,degC,-,KPA,Wm-2,Wm-2,Wm-2,Wm-2,umolm-2s-1,umolm-2s-1,mm,m,Wm-2,Wm-2,Wm-2,Wm-2,Wm-2,Wm-2,m3 m-3,m3 m-3,degC,degC,unitless,umol mol-1,fraction,m sec-1,degrees,usec,usec,umolm-2s-1,#,umolm-2s-1,umolm-2s-1,-,%,umol/mol,W_m-2,umolm-2s-1,degC,degK,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,-,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1
2013,271,4,-0.402522198,1,-9999,1.8776,1,-9999,2.1913,1,-9999,1.8776,1,-9999,1.8776,1,0.65551,1,0.65551,0,1.9815,1,1.9815,0,0.037086,98.587,0.0017036,1,0.0016263,1.0475,1.9472,1.0359,0.53766,1.0761,-0.4749,1.0761,0,0,0,0.43185,0.43185,0,93.5,93.5,0,1.159,1.159,0,-9999,-9999,-9999,97.7,0.313,-9999,-9999,-5.141,0,0,0,-9999,-0.604,-0.683,-0.339,-0.419,-0.6435,-0.379,-9999,-9999,-9999,-9999,44,413.9,-9999,0.33,62.363,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,1.159,69.65,0.86674,0.6201,1.8776,1.8776,-1.2575,0,0,1,0.040562,0.040562,0,0.040562,0
2013,271,4.5,0.251002854,2,-9999,3.1484,3,-9999,3.4516,3,-9999,3.1484,3,-9999,3.1484,3,-0.45802,1,-0.45802,0,-0.11023,0,-0.11023,0,0.012121,-9999,0.00018215,2,0.00017366,1.0489,-0.11802,1.0959,-0.30461,1.4808,0.17622,1.4808,-9999,0.066333,1,-9999,0.45502,1,-9999,93.2,1,1.007,1.007,0,-9999,-9999,-9999,97.7,-9999,-9999,-9999,-3.461,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,44,415.8,-9999,0.245,78.796,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,1.007,69.65,0.86674,0.61715,3.1484,3.1484,-2.5312,0,-9999,3,0.068015,0.068015,0,0.068015,-9999
2013,271,5,-4.34916339,1,-9999,0.36533,2,-9999,0.63984,2,-9999,0.36533,2,-9999,0.36533,2,3.9228,1,3.9228,0,5.4053,1,5.4053,0,0.096057,-9999,0.011449,1,0.010056,1.1385,5.1143,1.0982,3.223,1.1489,-4.0622,1.1489,-9999,0.0995,1,-9999,0.43266,1,-9999,93.5,1,1.434,1.434,0,-9999,-9999,-9999,97.7,-9999,-9999,-9999,-3.229,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,44,411.6,-9999,0.345,290.86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,1.434,69.65,0.86674,0.62543,0.36533,0.36533,0.2601,0,-9999,2,0.0078922,0.0078922,0,0.0078922,-9999
2013,271,5.5,0.072267331,1,-9999,1.8776,1,-9999,2.1913,1,-9999,1.8776,1,-9999,1.8776,1,-0.45461,0,-0.45461,0,-0.46916,1,-0.46916,0,0.038249,108.61,0.0018117,0,0.0017704,1.0233,-0.47833,1.0296,-0.3833,1.1335,0.088674,1.1335,0.199,0.199,0,0.43347,0.43347,0,93.5,93.5,0,1.211,1.211,0,-9999,-9999,-9999,97.7,0.165,-9999,-9999,-0.15,0,0,0,-9999,-0.585,-0.679,-0.355,-0.453,-0.632,-0.404,-9999,-9999,-9999,-9999,44,414,-9999,0.289,45.852,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,1.211,69.65,0.86674,0.62111,1.8776,1.8776,-1.2565,0,0,1,0.040562,0.040562,0,0.040562,0
2013,271,6,0.21885507,2,-9999,0.53746,2,-9999,0.814,2,-9999,0.53746,2,-9999,0.53746,2,-0.2712,2,-0.2712,0,-0.38787,2,-0.38787,0,0.0079519,-9999,0.000078401,2,0.000061937,1.2658,-0.26206,1.5046,-0.066082,3.8642,0.062479,3.8642,-9999,0.5625,1,-9999,0.43269,1,-9999,93.5,1,1.411,1.411,0,-9999,-9999,-9999,97.7,-9999,-9999,-9999,-0.046,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,44,415.5,0.618,0.414,48.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,1.411,69.65,0.86674,0.62498,0.53746,0.53746,0.087517,0,-9999,2,0.011611,0.011611,0,0.011611,-9999
2013,271,6.5,0.32076548,0,-9999,1.8776,1,-9999,2.1913,1,-9999,1.8776,1,-9999,1.8776,1,-0.35572,0,-0.35572,0,-0.063338,2,-0.063338,0,0.029101,100.1,0.0010492,1,0.0010261,1.0226,-0.080314,1.0223,-0.32182,1.0909,0.30004,1.0909,0.926,0.926,0,0.43191,0.43191,0,93.5,93.5,0,1.161,1.161,0,-9999,-9999,-9999,97.7,0.255,-9999,-9999,-0.854,1.4286,0,0,-9999,-0.576,-0.669,-0.359,-0.464,-0.6225,-0.4115,-9999,-9999,-9999,-9999,44,427,0.347,0.253,49.599,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,1.161,69.65,0.86674,0.62014,1.8776,1.8776,-1.2574,0,0,1,0.040562,0.040562,0,0.040562,0
2013,271,7,-0.917867664,1,-9999,0.47872,2,-9999,0.75744,2,-9999,0.47872,2,-9999,0.47872,2,-0.048282,2,-0.048282,0,-0.058058,2,-0.058058,0,0.038751,-9999,0.0018624,1,0.0018333,1.0158,-0.059716,1.0156,-0.04298,1.0669,-0.85699,1.0669,-9999,8.7687,1,-9999,0.44174,1,-9999,93.4,1,1.193,1.193,0,-9999,-9999,-9999,97.7,-9999,-9999,-9999,3.33,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,44,425.4,0.119,0.373,71.686,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,1.193,69.65,0.86674,0.62076,0.47872,0.47872,0.14204,0,-9999,2,0.010342,0.010342,0,0.010342,-9999
2013,271,7.5,-0.391959096,1,-9999,1.8232,1,-9999,2.1718,1,-9999,1.8232,1,-9999,1.8232,1,0.13531,2,0.13531,0,1.9835,1,1.9835,0,0.027335,99.297,0.00092631,1,0.00078417,1.1813,1.7646,1.1283,0.052524,1.1859,-0.42076,1.1859,9.5,9.5,0,0.43391,0.43391,0,93.5,93.5,0,1.225,1.225,0,-9999,-9999,-9999,97.7,0.917,-9999,-9999,5.406,16.945,0.56142,0,-9999,-0.568,-0.652,-0.362,-0.474,-0.61,-0.418,-9999,-9999,-9999,-9999,44,426.6,0.097,0.104,280.88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,47.583,-9999,1.225,69.65,0.86674,0.62138,1.8232,1.8232,-1.2018,0,0,1,0.039386,0.039386,0,0.039386,0
2013,271,8,-2.303980644,1,-9999,1.6315,1,-9999,1.9995,1,-9999,1.6315,1,-9999,1.6315,1,0.69201,1,0.69201,0,4.2095,1,4.2095,0,0.053087,99.497,0.0034939,1,0.0031133,1.1223,3.9075,1.0869,0.47093,1.1353,-2.2337,1.1353,15.88,15.88,0,0.45941,0.45941,0,93.2,93.2,0,1.391,1.391,0,-9999,-9999,-9999,97.6,1.468,-9999,-9999,8.83,29.097,1.0616,0,-9999,-0.566,-0.644,-0.364,-0.475,-0.605,-0.4195,-9999,-9999,-9999,-9999,44,434.5,0.092,0.207,154.35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,121.19,-9999,1.391,69.65,0.86674,0.62459,1.6315,1.6315,-1.0069,0,0,1,0.035245,0.035245,0,0.035245,0
2013,271,8.5,1.976664309,1,-9999,0.34211,1,-9999,1.058,1,-9999,0.34211,1,-9999,0.34211,1,-0.31976,1,-0.31976,0,-0.55314,1,-0.55314,0,0.046768,98.921,0.0027103,1,0.002669,1.0155,-0.5579,1.0214,-0.26919,1.1048,1.8189,1.1048,30.82,30.82,0,0.49848,0.49848,0,92.8,92.8,0,1.731,1.731,0,-9999,-9999,-9999,97.6,2.852,-9999,-9999,17.42,55.542,2.1879,0,-9999,-0.559,-0.628,-0.36,-0.474,-0.5935,-0.417,-9999,-9999,-9999,-9999,44,427.5,0.092,0.424,63.013,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,192.17,-9999,1.731,69.65,0.86674,0.63116,0.34211,0.34211,0.28905,0,0,1,0.0073906,0.0073906,0,0.0073906,0
2013,271,9,5.35279504,1,-9999,-0.72978,1,-9999,0.074388,1,-9999,-0.72978,1,-9999,-0.72978,1,-0.46458,2,-0.46458,0,-1.6356,2,-1.6356,0,0.02348,98.919,0.00068237,1,0.00063668,1.0718,-1.4483,1.1421,-0.23261,1.723,3.1602,1.723,55.41,55.41,0,0.65993,0.65993,0,90.9,90.9,0,2.378,2.378,0,-9999,-9999,-9999,97.7,5.205,-9999,-9999,32.24,99.793,4.1041,0,-9999,-0.558,-0.616,-0.364,-0.482,-0.587,-0.423,-9999,-9999,-9999,-9999,44,419.5,0.094,0.267,48.833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,259.31,-9999,2.378,69.65,0.86674,0.64359,0,0,1.3734,0,0,1,-0.015765,0,0,0,0
2013,271,9.5,1.023889538,1,-9999,-1.0575,1,-9999,-0.22792,1,-9999,-1.0575,1,-9999,-1.0575,1,2.6487,0,2.6487,0,2.6889,0,2.6889,0,0.03302,99.133,0.0013467,0,0.0012761,1.0553,2.7211,1.0412,2.3373,1.082,0.79324,1.082,63.05,63.05,0,0.9122,0.9122,0,87.9,87.9,0,2.922,2.922,0,-9999,-9999,-9999,97.7,5.774,-9999,-9999,36.32,115.78,4.7093,0,-9999,-0.557,-0.595,-0.366,-0.48,-0.576,-0.423,-9999,-9999,-9999,-9999,44,415.5,0.092,0.281,159.21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,321.46,-9999,2.922,69.65,0.86674,0.65397,0,0,1.7114,0,0,1,-0.022845,0,0,0,0
2013,271,10,-0.941021799,0,-0.94102,-0.94102,0,-0.35904,-0.35904,0,-0.94102,-0.94102,0,-0.94102,-0.94102,0,4.231,0,4.231,0,7.35,0,7.35,0,0.10201,-9999,0.012833,1,0.01192,1.0766,7.1821,1.0555,3.5721,1.0984,-1.238,1.0984,-9999,120.04,1,-9999,1.1235,1,-9999,85.9,1,3.234,3.234,0,-9999,-9999,-9999,97.7,-9999,-9999,-9999,37.08,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,44,414.8,0.092,0.246,200.92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,377.56,-9999,3.234,69.65,0.86674,0.65989,0,0,1.6009,0,-9999,0,-0.020329,0,0,0,-9999
2013,271,10.5,-1.167931413,0,-9999,-1.0383,1,-9999,-0.22392,1,-9999,-1.0383,1,-9999,-1.0383,1,5.7698,0,5.7698,0,12.134,0,12.134,0,0.053372,99.2,0.0035095,1,0.0032903,1.0666,11.871,1.0488,4.8295,1.0907,-1.6927,1.0907,148.2,148.2,0,1.2549,1.2549,0,84.3,84.3,0,3.747,3.747,0,-9999,-9999,-9999,97.7,13.84,-9999,-9999,86.9,269.82,11.011,0,-9999,-0.564,-0.561,-0.376,-0.49,-0.5625,-0.433,-9999,-9999,-9999,-9999,44,413.5,0.093,0.301,172.98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,426.65,-9999,3.747,69.65,0.86674,0.66958,0,0,1.7079,0,0,1,-0.02243,0,0,0,0
2013,271,11,-1.50593908,0,-9999,-1.4244,1,-9999,-0.60118,1,-9999,-1.4244,1,-9999,-1.4244,1,8.1528,0,8.1528,0,20.803,0,20.803,0,0.069148,99.253,0.0058814,0,0.0056796,1.0355,20.672,1.028,6.8408,1.0673,-2.4804,1.0673,213.5,213.5,0,1.6669,1.6669,0,80.5,80.5,0,4.701,4.701,0,-9999,-9999,-9999,97.7,19.91,-9999,-9999,112.5,392.01,15.591,0,-9999,-0.565,-0.538,-0.383,-0.49,-0.5515,-0.4365,-9999,-9999,-9999,-9999,44,413,0.093,0.463,201.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,467.88,-9999,4.701,69.65,0.86674,0.68744,0,0,2.1119,0,0,1,-0.030771,0,0,0,0
2013,271,11.5,-2.485736931,0,-9999,-1.2271,1,-9999,-0.36786,1,-9999,-1.2271,1,-9999,-1.2271,1,17.986,0,17.986,0,65.589,0,65.589,0,0.091862,100.22,0.010349,0,0.010126,1.022,65.331,1.0191,14.477,1.0584,-5.6682,1.0584,178.1,178.1,0,2.0085,2.0085,0,77.5,77.5,0,5.321,5.321,0,-9999,-9999,-9999,97.6,16.45,-9999,-9999,68.1,337.34,13.035,0,-9999,-0.574,-0.495,-0.397,-0.498,-0.5345,-0.4475,-9999,-9999,-9999,-9999,44,411.7,0.092,0.723,206.95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500.56,-9999,5.321,69.65,0.86674,0.69893,0,0,1.926,0,0,1,-0.026509,0,0,0,0
2013,271,12,-2.008324134,0,-2.0083,-2.0083,0,-1.1946,-1.1946,0,-2.0083,-2.0083,0,-2.0083,-2.0083,0,14.505,0,14.505,0,49.396,0,49.396,0,0.16834,99.611,0.034656,1,0.034028,1.0185,49.366,1.0169,11.818,1.0566,-4.3989,1.0566,240.2,240.2,0,2.1388,2.1388,0,76.65,76.65,0,5.691,5.691,0,-9999,-9999,-9999,97.6,22.78,-9999,-9999,103.9,439.71,17.176,0,-9999,-0.568,-0.418,-0.401,-0.492,-0.493,-0.4465,-9999,-9999,-9999,-9999,44,410.3,0.095,0.948,217.59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,524.12,-9999,5.691,69.65,0.86674,0.70575,0,0,2.7141,0,0,0,-0.043385,0,0,0,0
2013,271,12.5,-1.694195701,0,-1.6942,-1.6942,0,-0.80128,-0.80128,0,-1.6942,-1.6942,0,-1.6942,-1.6942,0,10.234,0,10.234,0,44.677,0,44.677,0,0.1723,99.53,0.036262,0,0.035822,1.0123,44.658,1.0131,7.9623,1.0559,-3.8322,1.0559,242,242,0,2.7666,2.7666,0,71.9,71.9,0,6.734,6.734,0,-9999,-9999,-9999,97.6,22.8,-9999,-9999,102.8,439.73,17.24,0,-9999,-0.566,-0.283,-0.403,-0.482,-0.4245,-0.4425,-9999,-9999,-9999,-9999,44,404.7,0.094,1.414,217.28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,538.16,-9999,6.734,69.65,0.86674,0.7248,0,0,2.419,0,0,0,-0.0366,0,0,0,0
2013,271,13,0.632536007,1,0.63254,0.63254,0,1.3445,1.3445,0,0.63254,0.63254,0,0.63254,0.63254,0,20.905,1,20.905,0,61.954,0,61.954,0,0.12525,-9999,0.019097,1,0.018563,1.0287,61.667,1.0235,17.248,1.0626,-2.4857,1.0626,-9999,234.28,1,-9999,2.9332,1,-9999,70.895,1,7.387,7.387,0,-9999,-9999,-9999,97.6,-9999,-9999,-9999,134.6,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,44,401,0.095,0.979,259.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,542.44,-9999,7.387,69.65,0.86674,0.73659,0.63254,0.63254,0.10405,0,-9999,0,0.013665,0.013665,0,0.013665,-9999
2013,271,13.5,-2.893828839,0,-2.8938,-2.8938,0,-2.038,-2.038,0,-2.8938,-2.8938,0,-2.8938,-2.8938,0,23.421,0,23.421,0,91.029,0,91.029,0,0.25769,100,0.08061,0,0.079616,1.0125,91.128,1.0132,18.681,1.0558,-7.1732,1.0558,256.3,256.3,0,3.5337,3.5337,0,66.56,66.56,0,7.765,7.765,0,-9999,-9999,-9999,97.6,24.24,-9999,-9999,113.9,455.01,18.093,0,-9999,-0.541,0.563,-0.411,-0.423,0.011,-0.417,-9999,-9999,-9999,-9999,44,399.8,0.095,1.262,258.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,536.88,-9999,7.765,69.65,0.86674,0.74337,0,0,3.6372,0,0,0,-0.062515,0,0,0,0
2013,271,14,-2.825382469,0,-2.8254,-2.8254,0,-1.9573,-1.9573,0,-2.8254,-2.8254,0,-2.8254,-2.8254,0,23.771,0,23.771,0,98.411,0,98.411,0,0.24455,100.54,0.072464,0,0.071642,1.0115,98.489,1.0127,18.751,1.0564,-7.4239,1.0564,198.6,198.6,0,3.2938,3.2938,0,68.47,68.47,0,7.597,7.597,0,-9999,-9999,-9999,97.6,19.04,-9999,-9999,79.39,357.74,14.235,0,-9999,-0.506,1.279,-0.41,-0.327,0.3865,-0.3685,-9999,-9999,-9999,-9999,44,398,0.096,1.562,246.63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,521.59,-9999,7.597,69.65,0.86674,0.74036,0,0,3.5658,0,0,0,-0.061037,0,0,0,0
2013,271,14.5,-1.748590236,0,-1.7486,-1.7486,0,-0.84947,-0.84947,0,-1.7486,-1.7486,0,-1.7486,-1.7486,0,17.943,0,17.943,0,64.351,0,64.351,0,0.27983,100.2,0.094867,0,0.093922,1.0101,64.574,1.012,14.455,1.0582,-4.7629,1.0582,141,141,0,3.2718,3.2718,0,69.02,69.02,0,7.756,7.756,0,-9999,-9999,-9999,97.6,13.44,-9999,-9999,68.9,255.13,10.32,0,-9999,-0.448,2.063,-0.411,-0.187,0.8075,-0.299,-9999,-9999,-9999,-9999,44,397.3,0.095,1.848,264.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,496.82,-9999,7.756,69.65,0.86674,0.74321,0,0,2.4918,0,0,0,-0.037775,0,0,0,0
2013,271,15,-1.501229663,0,-1.5012,-1.5012,0,-0.64206,-0.64206,0,-1.5012,-1.5012,0,-1.5012,-1.5012,0,16.511,0,16.511,0,49.495,0,49.495,0,0.28088,100.09,0.095509,0,0.09441,1.0116,49.781,1.0128,13.633,1.0563,-3.8344,1.0563,129.1,129.1,0,3.3672,3.3672,0,68.11,68.11,0,7.753,7.753,0,-9999,-9999,-9999,97.6,12.54,-9999,-9999,61.04,231.24,9.3936,0,-9999,-0.366,2.886,-0.408,0.01,1.26,-0.199,-9999,-9999,-9999,-9999,44.01,396.1,0.097,1.549,247.19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,463,-9999,7.753,69.65,0.86674,0.74316,0,0,2.2444,0,0,0,-0.03243,0,0,0,0
2013,271,15.5,-1.141565864,0,-1.1416,-1.1416,0,-0.28509,-0.28509,0,-1.1416,-1.1416,0,-1.1416,-1.1416,0,13.636,0,13.636,0,37.273,0,37.273,0,0.2485,-9999,0.074741,0,0.073883,1.0116,37.555,1.0127,11.417,1.0563,-2.9025,1.0563,-9999,101.69,1,-9999,3.1407,1,-9999,69.86,1,7.626,7.626,0,-9999,-9999,-9999,97.6,-9999,-9999,-9999,32.99,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,44,395.3,0.098,1.5,276.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,420.71,-9999,7.626,69.65,0.86674,0.74088,0,0,1.8825,0,-9999,0,-0.024662,0,0,0,-9999
2013,271,16,-1.176649062,0,-1.1766,-1.1766,0,-0.30695,-0.30695,0,-1.1766,-1.1766,0,-1.1766,-1.1766,0,11.991,0,11.991,0,22.916,0,22.916,0,0.26316,100.44,0.08385,0,0.082941,1.011,23.293,1.0124,10.399,1.0569,-2.2609,1.0569,77.57,77.57,0,3.0984,3.0984,0,70.3,70.3,0,7.577,7.577,0,-9999,-9999,-9999,97.6,7.743,-9999,-9999,24.9,144.22,5.664,0,-9999,-0.123,4.289,-0.406,0.485,2.083,0.0395,-9999,-9999,-9999,-9999,44,394.3,0.1,1.516,255.72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,370.66,-9999,7.577,69.65,0.86674,0.74,0,0,1.9166,0,0,0,-0.025418,0,0,0,0
2013,271,16.5,-1.366945401,0,-1.3669,-1.3669,0,-0.54702,-0.54702,0,-1.3669,-1.3669,0,-1.3669,-1.3669,0,11.104,0,11.104,0,14.789,0,14.789,0,0.24323,100.5,0.071639,0,0.070683,1.0135,15.198,1.0138,9.8743,1.0556,-2.0628,1.0556,59.08,59.08,0,2.8255,2.8255,0,72.01,72.01,0,7.097,7.097,0,-9999,-9999,-9999,97.6,6.225,-9999,-9999,18.07,107.25,4.2056,0,-9999,0.067,4.644,-0.4,0.722,2.3555,0.161,-9999,-9999,-9999,-9999,44,394.2,0.106,1.247,257.26,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,313.72,-9999,7.097,69.65,0.86674,0.73137,0,0,2.0983,0,0,0,-0.029529,0,0,0,0
2013,271,17,-0.925128904,0,-0.92513,-0.92513,0,-0.077036,-0.077036,0,-0.92513,-0.92513,0,-0.92513,-0.92513,0,9.8079,0,9.8079,0,18.416,0,18.416,0,0.27943,185.42,0.094702,0,0.093577,1.012,18.719,1.013,8.5133,1.0561,-1.7985,1.0561,24.57,24.57,0,2.5956,2.5956,0,73.66,73.66,0,6.747,6.747,0,-9999,-9999,-9999,97.6,2.828,-9999,-9999,0.343,44.695,1.6204,0,-9999,0.383,4.749,-0.404,0.949,2.566,0.2725,-9999,-9999,-9999,-9999,44,394.5,0.117,1.581,292.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,250.86,-9999,6.747,69.65,0.86674,0.72503,0,0,1.6502,0,0,0,-0.019986,0,0,0,0
2013,271,17.5,-0.389427097,1,-0.38943,-0.38943,0,0.43785,0.43785,0,-0.38943,-0.38943,0,-0.38943,-0.38943,0,6.0202,0,6.0202,0,2.0777,1,2.0777,0,0.2815,97.514,0.096262,0,0.094985,1.0134,2.3786,1.0138,5.5817,1.0556,-0.51415,1.0556,10.87,10.87,0,2.4607,2.4607,0,74.63,74.63,0,6.517,6.517,0,-9999,-9999,-9999,97.7,1.521,-9999,-9999,-6.497,20.592,0.62288,0,-9999,0.815,4.689,-0.399,1.133,2.752,0.367,-9999,-9999,-9999,-9999,44,395,0.144,1.068,272.31,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,183.15,-9999,6.517,69.65,0.86674,0.72085,0,0,1.1103,0,0,0,-0.0084128,0,0,0,0
2013,271,18,0.515882255,1,0.51588,0.51588,0,0.70103,0.70103,0,0.51588,0.51588,0,0.51588,0.51588,0,1.4125,0,1.4125,0,-6.0366,0,-6.0366,0,0.12392,-9999,0.018673,0,0.018353,1.0174,-5.8475,1.0194,1.5158,1.0862,0.73266,1.0862,-9999,8.86,1,-9999,2.2055,1,-9999,76.875,1,6.325,6.325,0,-9999,-9999,-9999,97.7,-9999,-9999,-9999,-9.77,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,44,395.4,0.203,0.557,209.84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,111.76,-9999,6.325,69.65,0.86674,0.71736,0.51588,0.51588,0.20148,0,-9999,0,0.011145,0.011145,0,0.011145,-9999
2013,271,18.5,1.112602141,1,1.1126,1.1126,0,1.3126,1.3126,0,1.1126,1.1126,0,1.1126,1.1126,0,1.749,0,1.749,0,-10.357,1,-10.357,0,0.13338,99.292,0.021649,1,0.021385,1.0123,-10.082,1.0182,1.9694,1.0941,1.462,1.0941,0,0,0,2.0376,2.0376,0,78.21,78.21,0,5.989,5.989,0,-9999,-9999,-9999,97.7,0.774,-9999,-9999,-23.72,1.4825,0,0,-9999,1.598,4.177,-0.381,1.378,2.8875,0.4985,-9999,-9999,-9999,-9999,44,397.9,-9999,0.934,284.38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37.907,-9999,5.989,69.65,0.86674,0.71122,1.1126,1.1126,-0.40138,0,0,0,0.024035,0.024035,0,0.024035,0
2013,271,19,1.088090036,1,1.0881,1.0881,0,1.2994,1.2994,0,1.0881,1.0881,0,1.0881,1.0881,0,1.3311,2,1.3311,0,-6.4722,0,-6.4722,0,0.20553,99.17,0.051459,0,0.050974,1.0095,-6.3239,1.012,1.4788,1.0629,1.3098,1.0629,0,0,0,1.7282,1.7282,0,81,81,0,5.59,5.59,0,-9999,-9999,-9999,97.7,0.666,-9999,-9999,-20.36,0.023842,0,0,-9999,1.812,3.822,-0.375,1.427,2.817,0.526,-9999,-9999,-9999,-9999,45.63,397.5,-9999,0.853,266.57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,1.0881,5.59,69.65,0.86674,0.70389,1.0881,1.0881,-0.38421,0,0,0,0.023506,0.023506,0,0.023506,0
