Year,DoY,Hour,FC_cw,qc_FC_cw,FC_cwu_f,FC_cwu_gf,qc_FC_cwu_gf,FC_cwbNEGu_f,FC_cwbNEGu_gf,qc_FC_cwbNEGu_gf,LE_cw_f,qc_LE_cw_f,LE_cw_gf,qc_LE_cw_gf,H_c_f,qc_H_c_f,H_c_gf,qc_H_c_gf,UST,EBC,TAU_c,qc_TAU_c,TAU,TAU_FreqR,H,H_FreqR,LE,LE_FreqR,FC,FC_FreqR,Rg_f,Rg_gf,qc_Rg_gf,VPD_f,VPD_gf,qc_VPD_gf,RH_f,RH_gf,qc_RH_gf,Ta_f,Ta_gf,qc_Ta_gf,Tsoil_f,Tsoil_gf,qc_Tsoil_gf,PA_1,Rg_out_f,Rlong_f,Rlong_out_f,RNET_f,PAR_out_f,PRECIP,SnowD_f,G1_f,G2_f,G3_f,G4_f,G1_str,G2_str,SWC_1_f,SWC_2_f,Tsoil_2,AGC,CO2,ALBEDO_f,WS_1,WD,PotRad,FP_NEEnight,FP_Temp,E_0,R_ref,Reco,Reco_f,Reco_DT_f,GPP,GPP_f,GPP_DT_f,GPP_fqc,gC_NEE,gC_ER,gC_GPP,gC ER_DT,gC GPP_DT
--,--,--,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,Wm-2,-,Wm-2,-,Wm-2,-,Wm-2,-,ms-1,%,kg m-1 s-2,-,kg m-1 s-2,-,Wm-2,-,Wm-2,-,umolm-2s-1,-,Wm-2,Wm-2,-,hPa,hPa,-,%,%,-,degC,degC,-,degC,degC,-,KPA,Wm-2,Wm-2,Wm-2,Wm-2,umolm-2s-1,mm,m,Wm-2,Wm-2,Wm-2,Wm-2,Wm-2,Wm-2,m3 m-3,m3 m-3,degC,unitless,umol mol-1,fraction,m sec-1,degrees,W_m-2,umolm-2s-1,degC,degK,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,-,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1
2010,317,8,-9999,-9999,-9999,0.6475,3,-9999,0.6475,3,-9999,-9999,-0.23876,1,-9999,-9999,0.045888,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.28406,0.28406,0,90.131,90.131,0,-9.8795,-9.8795,0,17.276,17.276,0,98.412,0.16469,145.94,162.7,-18.208,0.0061298,0,0.017,-1.3551,-4.6861,-6.2395,-8.4309,-3.0206,-7.3352,10.101,19.685,10.271,0.89854,820.53,-9999,1.665,209.66,0,-9999,-9.8795,59.32,1.0481,0.53673,0.6475,0.6475,-0.11077,0,0,3,0.013988,0.013988,0,0.013988,0
2010,317,8.5,-9999,-9999,-9999,0.46,3,-9999,0.54167,3,-9999,-9999,-0.10059,1,-9999,-9999,0.10628,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.27879,0.27879,0,90.124,90.124,0,-10.124,-10.124,0,17.276,17.276,0,98.461,0.5627,133.12,161.82,-30.781,0.55658,0,0.021,-2.1478,-4.6472,-6.4777,-8.4979,-3.3975,-7.4878,10.101,19.685,10.271,0.89725,818.46,-9999,1.0575,213.21,0,-9999,-10.124,59.32,1.0481,0.53077,0.54167,0.54167,-0.010901,0,0,3,0.011702,0.011702,0,0.011702,0
2010,317,9,-9999,-9999,-9999,0.46,3,-9999,0.54167,3,-9999,-9999,-0.13891,1,-9999,-9999,0.43578,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.55059,0.55059,0,0.22859,0.22859,0,91.678,91.678,0,-10.466,-10.466,0,17.276,17.276,0,98.52,1.4919,135.5,162.11,-27.555,3.7798,0,0.016,-2.8551,-4.6338,-6.8308,-8.8345,-3.7444,-7.8327,10.101,19.685,10.271,0.89375,814.04,-9999,0.36306,279.32,0,-9999,-10.466,59.32,1.0481,0.52239,0.54167,0.54167,-0.019272,0,0,3,0.011702,0.011702,0,0.011702,0
2010,317,9.5,-9999,-9999,-9999,0.46,3,-9999,0.54167,3,-9999,-9999,-0.1766,1,-9999,-9999,0.19881,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.8265,5.8265,0,0.24918,0.24918,0,90.969,90.969,0,-10.41,-10.41,0,17.276,17.276,0,98.588,3.2547,146.5,164.3,-15.233,9.5959,0,0.021,-3.1914,-4.6538,-7.2981,-9.4144,-3.9226,-8.3563,10.101,19.685,10.271,0.89396,814.28,0.57929,0.523,77.296,0,-9999,-10.41,59.32,1.0481,0.52377,0.54167,0.54167,-0.017899,0,0,3,0.011702,0.011702,0,0.011702,0
2010,317,10,-9999,-9999,-9999,0.46,3,-9999,0.54167,3,-9999,-9999,-0.10059,1,-9999,-9999,0.10628,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.7037,7.7037,0,0.22268,0.22268,0,92.138,92.138,0,-10.082,-10.082,0,17.276,17.276,0,98.639,3.5279,162.21,165.83,0.55162,11.408,0,0.02,-3.5648,-4.6898,-7.5831,-9.9522,-4.1273,-8.7677,10.101,19.685,10.271,0.89776,820.56,0.4567,0.63641,208.59,29.014,-9999,-10.082,59.32,1.0481,0.53179,0.54167,0.54167,-0.0098754,0,0,3,0.011702,0.011702,0,0.011702,0
2010,317,10.5,-9999,-9999,-9999,0.36,3,-9999,0.36,3,-9999,-9999,-0.2809,1,-9999,-9999,-0.10587,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.8085,8.8085,0,0.2322,0.2322,0,92.231,92.231,0,-9.4046,-9.4046,0,17.276,17.276,0,98.662,4.0316,163.28,163.61,4.4464,13.504,0,0.02,-4.3369,-4.7037,-7.4405,-10.05,-4.5203,-8.7452,10.101,19.685,10.271,0.89473,816.99,0.45836,1.2466,198,75.356,-9999,-9.4046,59.32,1.0481,0.54828,0.36,0.36,0.18828,0,0,3,0.0077771,0.0077771,0,0.0077771,0
2010,317,11,-9999,-9999,-9999,1.0277,3,-9999,1.0452,3,-9999,-9999,-0.4396,1,-9999,-9999,-1.4584,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.739,13.739,0,0.23546,0.23546,0,92.511,92.511,0,-8.7631,-8.7631,0,17.276,17.276,0,98.7,6.4773,157.4,161.53,3.1314,21.901,0,0.021,-4.6639,-4.6914,-7.0077,-9.7482,-4.6777,-8.3779,10.101,19.685,10.271,0.74938,776.06,0.47106,0.76873,86.01,113.85,-9999,-8.7631,59.32,1.0481,0.56379,1.0452,1.0452,-0.48137,0,0,3,0.022579,0.022579,0,0.022579,0
2010,317,11.5,-9999,-9999,-9999,0.33889,3,-9999,0.33889,3,-9999,-9999,2.8343,3,-9999,-9999,0.067335,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.274,1,0.26248,0.26248,0,91.943,91.943,0,-8.3111,-8.3111,0,17.276,17.276,0,98.731,10.736,-9999,158.75,-9999,35.664,0,0.022,-5.0344,-4.6455,-6.5123,-9.2927,-4.8399,-7.9025,10.101,19.685,10.271,0.55939,686.79,0.48814,0.65681,161.91,143.84,-9999,-8.3111,59.32,1.0481,0.57465,0.33889,0.33889,0.23577,0,0,3,0.007321,0.007321,0,0.007321,0
2010,317,12,-9999,-9999,-9999,0.22556,3,-9999,0.25111,3,-9999,-9999,0.036645,1,-9999,-9999,-0.81159,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.801,2,0.25583,0.25583,0,92.285,92.285,0,-8.085,-8.085,0,17.276,17.276,0,98.787,16.934,-9999,157.02,-9999,53.965,0,0.02,-5.4047,-4.5724,-6.0642,-8.7862,-4.9885,-7.4252,10.101,19.685,10.271,0.5042,661.35,0.49982,1.2277,197.91,164.81,-9999,-8.085,59.32,1.0481,0.58007,0.25111,0.25111,0.32896,0,0,3,0.0054247,0.0054247,0,0.0054247,0
2010,317,12.5,0.24,-9999,-9999,0.266,3,-9999,0.289,3,0.05558,-9999,0.05558,0,-1.0427,-9999,-1.0427,0,-5.3056,-9999,-5.4143,-9999,-5.3056,-9999,-1.0091,-9999,0.05863,-9999,0.01182,-9999,-9999,24.062,2,0.25627,0.25627,0,92.42,92.42,0,-7.837,-7.837,0,17.276,17.276,0,98.832,9.2726,-9999,156.97,-9999,31.131,0,0.026,-5.5457,-4.4824,-5.7185,-8.2862,-5.0141,-7.0023,10.101,19.685,10.271,0.46504,610.6,0.51511,0.89314,203.66,176.4,-9999,-7.837,59.32,1.0481,0.58599,0.289,0.289,0.29699,0,0,3,0.0062433,0.0062433,0,0.0062433,0
2010,317,13,0.04,-9999,-9999,0.465,3,-9999,0.465,3,0.01771,-9999,0.01771,0,-0.58048,-9999,-0.58048,0,-7.2578,-9999,-7.4432,-9999,-7.2578,-9999,-0.56273,-9999,0.02129,-9999,0.00302,-9999,-9999,18.197,1,0.2471,0.2471,0,92.78,92.78,0,-7.6806,-7.6806,0,17.276,17.276,0,98.854,8.9498,-9999,156.56,-9999,30.189,0,0.021,-5.5526,-4.3817,-5.4376,-7.8565,-4.9671,-6.647,10.101,19.685,10.271,0.40419,-9999,0.54964,0.58692,203.31,178.42,-9999,-7.6806,59.32,1.0481,0.58971,0.465,0.465,0.12471,0,0,3,0.010045,0.010045,0,0.010045,0
2010,317,13.5,0.04,-9999,-9999,1.0277,3,-9999,1.0452,3,-0.2097,-9999,-0.2097,0,-0.23226,-9999,-0.23226,0,-3.0735,98.1,-3.1888,-9999,-3.0735,-9999,-0.22366,-9999,-0.18835,-9999,0.00202,-9999,19.608,19.608,0,0.2927,0.2927,0,91.546,91.546,0,-7.5318,-7.5318,0,17.276,17.276,0,-9999,11.17,153.45,155.15,6.7404,36.466,0,0.023,-5.5396,-4.2793,-5.1813,-7.5088,-4.9094,-6.345,10.101,19.685,10.271,-9999,-9999,0.56919,0.65303,75.723,170.82,-9999,-7.5318,59.32,1.0481,0.59325,1.0452,1.0452,-0.45191,0,0,3,0.022579,0.022579,0,0.022579,0
2010,317,14,0.35,-9999,-9999,1.0277,3,-9999,1.0452,3,0.04379,-9999,0.04379,0,-0.92174,-9999,-0.92174,0,-4.5174,97.859,-4.6008,-9999,-4.5174,-9999,-0.89118,-9999,0.0473,-9999,0.01582,-9999,16.785,16.785,0,0.25859,0.25859,0,92.285,92.285,0,-7.9476,-7.9476,0,17.276,17.276,0,-9999,9.5465,154.49,156.12,5.6098,31.399,0,0.021,-5.7472,-4.1785,-4.9373,-7.2224,-4.9629,-6.0799,10.101,19.685,10.271,-9999,-9999,0.56891,1.1043,39.656,153.74,-9999,-7.9476,59.32,1.0481,0.58335,1.0452,1.0452,-0.46181,0,0,3,0.022579,0.022579,0,0.022579,0
2010,317,14.5,-0.06,-9999,-9999,1.0277,3,-9999,1.0452,3,0.1006,-9999,0.1006,0,1.5837,-9999,1.5837,0,-4.1097,97.386,-4.2909,-9999,-4.1097,-9999,1.5206,-9999,0.0782,-9999,-0.00609,-9999,10.516,10.516,0,0.25345,0.25345,0,92.449,92.449,0,-7.9299,-7.9299,0,17.276,17.276,0,-9999,6.2267,155.13,157.05,2.3679,20.949,0,0.03,-6.1826,-4.091,-4.7588,-6.9969,-5.1368,-5.8778,10.101,19.685,10.271,-9999,-9999,0.59431,0.98098,40.796,127.48,-9999,-7.9299,59.32,1.0481,0.58377,1.0452,1.0452,-0.46139,0,0,3,0.022579,0.022579,0,0.022579,0
2010,317,15,0,-9999,-9999,1.0103,3,-9999,1.0272,3,0.33425,-9999,0.33425,0,3.1822,-9999,3.1822,0,-21.024,102.26,-21.485,-9999,-21.024,-9999,3.0977,-9999,0.28107,-9999,-0.0074,-9999,4.758,4.758,0,0.22984,0.22984,0,93.169,93.169,0,-7.8987,-7.8987,0,17.276,17.276,0,-9999,3.0983,155.27,157.54,-0.61538,10.511,0,0.043,-6.5731,-4.0185,-4.6563,-6.8453,-5.2958,-5.7508,10.101,19.685,10.271,-9999,-9999,0.66924,1.0479,40.027,92.472,-9999,-7.8987,59.32,1.0481,0.58452,1.0272,1.0272,-0.44267,0,0,3,0.022191,0.022191,0,0.022191,0
2010,317,15.5,-0.1,-9999,-9999,1.0069,3,-9999,1.0237,3,1.12,-9999,1.12,0,4.6099,-9999,4.6099,0,-21.442,98.889,-22.404,-9999,-21.442,-9999,4.4241,-9999,0.98487,-9999,-0.01481,-9999,1.0971,1.0971,0,0.22203,0.22203,0,93.358,93.358,0,-7.9819,-7.9819,0,17.276,17.276,0,-9999,1.007,155.63,157.93,-2.2171,3.5395,0,0.021,-6.6544,-3.9598,-4.5836,-6.7382,-5.3071,-5.6609,10.101,19.685,10.271,-9999,-9999,-9999,1.0376,43.751,49.328,-9999,-7.9819,59.32,1.0481,0.58253,1.0237,1.0237,-0.44122,0,0,3,0.022115,0.022115,0,0.022115,0
2010,317,16,0.14,-9999,-9999,0.98788,3,-9999,1.0042,3,-1.1534,-9999,-1.1534,0,-2.3801,-9999,-2.3801,0,-11.381,102,-11.541,-9999,-11.381,-9999,-2.3123,-9999,-1.0289,-9999,0.01127,-9999,0,0,0,0.24831,0.24831,0,92.561,92.561,0,-8.0007,-8.0007,0,17.276,17.276,0,-9999,0.35091,155.77,158.35,-2.9821,0.85499,0,0.021,-6.6079,-3.9116,-4.5316,-6.659,-5.2597,-5.5953,10.101,19.685,10.271,-9999,-9999,-9999,0.91519,44.132,0,-9999,-8.0007,59.32,1.0481,0.58208,1.0042,1.0042,-0.42216,0,0,3,0.021694,0.021694,0,0.021694,0
2010,317,16.5,0.48,-9999,-9999,0.98788,3,-9999,1.0042,3,0.0894,-9999,0.0894,0,-1.544,-9999,-1.544,0,-2.9832,101.23,-3.0698,-9999,-2.9832,-9999,-1.4713,-9999,0.0896,-9999,0.0215,-9999,0,0,0,0.23848,0.23848,0,92.895,92.895,0,-7.9294,-7.9294,0,17.276,17.276,0,-9999,0.18192,155.7,158.1,-3.063,0.070507,0,0.02,-6.5398,-3.8718,-4.4889,-6.5987,-5.2058,-5.5438,10.101,19.685,10.271,-9999,-9999,-9999,0.87392,53.401,0,-9999,-7.9294,59.32,1.0481,0.58378,1.0042,1.0042,-0.42046,0,0,3,0.021694,0.021694,0,0.021694,0
2010,317,17,0.9,-9999,-9999,0.97559,3,-9999,0.99147,3,0.79588,-9999,0.79588,0,-2.517,-9999,-2.517,0,-5.8568,101.61,-6.0366,-9999,-5.8568,-9999,-2.4144,-9999,0.72688,-9999,0.04015,-9999,0,0,0,0.21331,0.21331,0,93.663,93.663,0,-7.8933,-7.8933,0,17.276,17.276,0,-9999,0.18846,155.69,157.35,-2.7001,0,0,0.021,-6.4538,-3.8334,-4.4484,-6.542,-5.1436,-5.4952,10.101,19.685,10.271,-9999,-9999,-9999,0.62324,58.356,0,-9999,-7.8933,59.32,1.0481,0.58465,0.99147,0.99147,-0.40682,0,0,3,0.021419,0.021419,0,0.021419,0
2010,317,17.5,0.28,-9999,-9999,0.96057,3,-9999,0.976,3,0.45111,-9999,0.45111,0,0.52514,-9999,0.52514,0,-1.2111,100.62,-1.3966,-9999,-1.2111,-9999,0.47262,-9999,0.38396,-9999,0.00946,-9999,0,0,0,0.21793,0.21793,0,93.554,93.554,0,-7.8373,-7.8373,0,17.276,17.276,0,-9999,0.26116,155.81,157.4,-2.6566,0,0,-0.005,-6.3735,-3.7952,-4.4314,-6.5,-5.0844,-5.4657,10.101,19.685,10.271,-9999,-9999,-9999,0.53792,48.467,0,-9999,-7.8373,59.32,1.0481,0.58598,0.976,0.976,-0.39002,0,0,3,0.021084,0.021084,0,0.021084,0
2010,317,18,0.57,-9999,-9999,0.9475,3,-9999,0.9625,3,-0.2373,-9999,-0.2373,0,1.6846,-9999,1.6846,0,3.2037,100.55,6.0763,-9999,3.2037,-9999,1.0789,-9999,-0.1535,-9999,0.01282,-9999,0,0,0,0.22767,0.22767,0,93.303,93.303,0,-7.7664,-7.7664,0,17.276,17.276,0,-9999,0.23486,155.78,156.93,-2.4522,0,0,0.017,-6.2998,-3.7603,-4.4283,-6.4787,-5.03,-5.4535,10.101,19.685,10.271,-9999,-9999,-9999,0.27917,65.881,0,-9999,-7.7664,59.32,1.0481,0.58767,0.9625,0.9625,-0.37483,0,0,3,0.020793,0.020793,0,0.020793,0
2010,317,18.5,0.06,-9999,-9999,0.93676,3,-9999,0.95135,3,2.6786,-9999,2.6786,0,7.1018,-9999,7.1018,0,-18.911,96.467,-19.721,-9999,-18.911,-9999,6.8239,-9999,2.3971,-9999,-0.01436,-9999,0,0,0,0.17856,0.17856,0,94.616,94.616,0,-8.0832,-8.0832,0,17.276,17.276,0,-9999,0.087389,156.76,156.9,-1.8055,0,0,0.018,-6.2196,-3.7287,-4.4271,-6.4538,-4.9741,-5.4404,10.101,19.685,10.271,-9999,-9999,-9999,0.21313,227.19,0,-9999,-8.0832,59.32,1.0481,0.58011,0.95135,0.95135,-0.37124,0,0,3,0.020552,0.020552,0,0.020552,0
2010,317,19,0.16,-9999,-9999,0.38,3,-9999,0.625,3,0.70873,-9999,0.70873,0,3.3409,-9999,3.3409,0,-9.9571,100.56,-10.232,-9999,-9.9571,-9999,3.2406,-9999,0.62428,-9999,-0.00106,-9999,0,0,0,0.20196,0.20196,0,93.735,93.735,0,-8.4452,-8.4452,0,17.276,17.276,0,-9999,0.069166,158.13,156.73,-0.73144,0,0,0.02,-6.1347,-3.7066,-4.4687,-6.4612,-4.9206,-5.465,10.101,19.685,10.271,-9999,-9999,-9999,0.22087,267.12,0,-9999,-8.4452,59.32,1.0481,0.57144,0.625,0.625,-0.053563,0,0,3,0.013502,0.013502,0,0.013502,0
2010,317,19.5,0.19,-9999,-9999,0.32,3,-9999,0.48333,3,1.1698,-9999,1.1698,0,2.4735,-9999,2.4735,0,-25.135,99.8,-25.691,-9999,-25.135,-9999,2.4074,-9999,1.0669,-9999,0.00188,-9999,0,0,0,0.19691,0.19691,0,93.831,93.831,0,-8.5715,-8.5715,0,17.276,17.276,0,-9999,0.26093,159.02,159.61,-1.9792,0,0,0.025,-6.0561,-3.702,-4.5988,-6.5473,-4.8791,-5.573,10.101,19.685,10.271,-9999,-9999,-9999,0.18402,285.58,0,-9999,-8.5715,59.32,1.0481,0.5684,0.48333,0.48333,0.085069,0,0,3,0.010441,0.010441,0,0.010441,0
2010,317,20,-0.12,-9999,-9999,0.32,3,-9999,0.48333,3,-0.35922,-9999,-0.35922,0,-1.5412,-9999,-1.5412,0,-55.864,101.25,-56.31,-9999,-55.864,-9999,-1.5098,-9999,-0.32062,-9999,-0.00143,-9999,0,0,0,0.20675,0.20675,0,93.524,93.524,0,-8.5685,-8.5685,0,17.276,17.276,0,-9999,0.41016,159.2,161.76,-3.1976,0,0,0.024,-5.9861,-3.7052,-4.7471,-6.6941,-4.8457,-5.7206,10.101,19.685,10.271,-9999,-9999,-9999,0.22858,352.68,0,-9999,-8.5685,59.32,1.0481,0.56847,0.48333,0.48333,0.085141,0,0,3,0.010441,0.010441,0,0.010441,0
2010,317,20.5,0.06,-9999,-9999,0.32,3,-9999,0.48333,3,-0.14032,-9999,-0.14032,0,-1.8741,-9999,-1.8741,0,-61.66,101.19,-62.137,-9999,-61.66,-9999,-1.8361,-9999,-0.11393,-9999,0.00656,-9999,0,0,0,0.23052,0.23052,0,92.989,92.989,0,-8.1934,-8.1934,0,17.276,17.276,0,-9999,0.56812,157.73,160.32,-3.3564,0.00059807,0,0.023,-5.9648,-3.7188,-4.8203,-6.8157,-4.8418,-5.818,10.101,19.685,10.271,-9999,-9999,-9999,0.56542,357.34,0,-9999,-8.1934,59.32,1.0481,0.57747,0.48333,0.48333,0.09414,0,0,3,0.010441,0.010441,0,0.010441,0
2010,317,21,-0.12,-9999,-9999,0.32,3,-9999,0.48333,3,-2.5609,-9999,-2.5609,0,-8.5122,-9999,-8.5122,0,-33.608,67.604,-33.941,-9999,-33.608,-9999,-8.2992,-9999,-2.2849,-9999,0.01462,-9999,0,0,0,0.24156,0.24156,0,92.807,92.807,0,-7.9232,-7.9232,0,17.276,17.276,0,-9999,0.42266,157.06,153.27,0.52223,0,0,0.025,-5.9508,-3.7198,-4.7809,-6.8395,-4.8353,-5.8102,10.101,19.685,10.271,-9999,-9999,-9999,0.50339,10.902,0,-9999,-7.9232,59.32,1.0481,0.58393,0.48333,0.48333,0.1006,0,0,3,0.010441,0.010441,0,0.010441,0
2010,317,21.5,-2.5,-9999,-9999,0.6175,3,-9999,0.74,3,-11.638,-9999,-11.638,0,-8.656,-9999,-8.656,0,-27.778,118.74,-29.599,-9999,-27.778,-9999,-8.2223,-9999,-10.333,-9999,-0.07581,-9999,0,0,0,0.1885,0.1885,0,94.293,94.293,0,-8.1351,-8.1351,0,17.276,17.276,0,-9999,0.25824,157.84,158.19,-1.2984,0,0,0.024,-5.9383,-3.7199,-4.8267,-6.87,-4.8291,-5.8484,10.101,19.685,10.271,-9999,-9999,-9999,0.26713,296.29,0,-9999,-8.1351,59.32,1.0481,0.57887,0.74,0.74,-0.16113,0,0,3,0.015986,0.015986,0,0.015986,0
2010,317,22,-0.54,-9999,-9999,0.626,3,-9999,0.724,3,-2.7457,-9999,-2.7457,0,-0.88807,-9999,-0.88807,0,-2.7324,105.25,-2.7727,-9999,-2.7324,-9999,-0.85764,-9999,-2.4405,-9999,-0.01825,-9999,0,0,0,0.16752,0.16752,0,94.949,94.949,0,-8.083,-8.083,0,17.276,17.276,0,-9999,0.29983,157.56,157.94,-1.4437,0,0,0.023,-5.9229,-3.7267,-4.9256,-6.9785,-4.8248,-5.9521,10.101,19.685,10.271,-9999,-9999,-9999,0.46994,226.82,0,-9999,-8.083,59.32,1.0481,0.58012,0.724,0.724,-0.14388,0,0,3,0.015641,0.015641,0,0.015641,0
2010,317,22.5,0.36,-9999,-9999,0.51333,3,-9999,0.60333,3,-0.78484,-9999,-0.78484,0,-0.24796,-9999,-0.24796,0,-11.859,366.89,-12.127,-9999,-11.859,-9999,-0.2413,-9999,-0.72578,-9999,0.01568,-9999,0,0,0,0.21555,0.21555,0,93.413,93.413,0,-8.254,-8.254,0,17.276,17.276,0,-9999,0.17831,157.68,156.78,-1.0667,0,0,0.027,-5.923,-3.7336,-4.9338,-7.0332,-446.41,-123.06,10.101,19.685,10.271,-9999,-9999,-9999,0.26372,318.83,0,-9999,-8.254,59.32,1.0481,0.57602,0.60333,0.60333,-0.027311,0,0,3,0.013034,0.013034,0,0.013034,0
2010,317,23,-0.86,-9999,-9999,0.36,3,-9999,0.36,3,-1.1131,-9999,-1.1131,0,5.2417,-9999,5.2417,0,-12.461,-3.9046,-12.89,-9999,-12.461,-9999,5.0631,-9999,-1.0817,-9999,-0.04604,-9999,0,0,0,0.25801,0.25801,0,91.666,91.666,0,-8.9594,-8.9594,0,17.276,17.276,0,-9999,0,159.69,153.14,2.7269,0,0,0.018,-5.9298,-3.7307,-4.9322,-7.0506,-446.41,-123.07,10.101,19.685,10.271,-9999,-9999,0.034024,0.25162,232.13,0,-9999,-8.9594,59.32,1.0481,0.55906,0.36,0.36,0.19906,0,0,3,0.0077771,0.0077771,0,0.0077771,0
2010,317,23.5,-9999,-9999,-9999,0.56,3,-9999,0.72333,3,-9999,-9999,-0.14633,1,-9999,-9999,0.20427,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.23643,0.23643,0,91.457,91.457,0,-10.372,-10.372,0,17.276,17.276,0,-9999,0,163.13,156.01,3.1716,0,0,0.015,-5.9383,-3.7478,-5.1186,-7.1751,-446.43,-123.22,10.101,19.685,10.271,-9999,-9999,0.052063,0.24779,213.44,0,-9999,-10.372,59.32,1.0481,0.5247,0.72333,0.72333,-0.19864,0,0,3,0.015626,0.015626,0,0.015626,0
2010,318,0,-9999,-9999,-9999,0.4075,3,-9999,0.5425,3,-9999,-9999,0.15947,1,-9999,-9999,0.631,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.19453,0.19453,0,92.312,92.312,0,-11.489,-11.489,0,15.644,15.644,0,-9999,0.021052,165.72,161.04,1.3737,0,0,0.009,-5.8398,-3.9804,-5.5641,-5.6927,-441.89,-70.835,9.9949,10.919,10.047,-9999,-9999,-9999,0.25379,273.04,0,-9999,-11.489,59.32,1.0481,0.4972,0.5425,0.5425,-0.045299,0,0,3,0.01172,0.01172,0,0.01172,0
2010,318,0.5,-9999,-9999,-9999,0.366,3,-9999,0.474,3,-9999,-9999,0.025749,1,-9999,-9999,0.58065,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.15339,0.15339,0,93.801,93.801,0,-11.765,-11.765,0,15.644,15.644,0,-9999,0.49156,166.68,166.93,-2.0959,0,0,0.013,-5.3192,-3.9905,-6.0103,-4.35,-441.63,-70.386,9.9949,10.919,10.047,-9999,-9999,-9999,0.23782,54.566,0,-9999,-11.765,59.32,1.0481,0.49037,0.474,0.474,0.016367,0,0,3,0.01024,0.01024,0,0.01024,0
2010,318,1,-9999,-9999,-9999,0.366,3,-9999,0.474,3,-9999,-9999,0.025749,1,-9999,-9999,0.58065,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.20426,0.20426,0,91.801,91.801,0,-11.681,-11.681,0,15.644,15.644,0,-9999,0.58044,166.26,169.32,-4.1056,0.0039377,0,0.013,-5.3408,-3.9527,-6.3593,-4.745,-441.62,-70.758,9.9949,10.919,10.047,-9999,-9999,-9999,0.1959,52.376,0,-9999,-11.681,59.32,1.0481,0.49245,0.474,0.474,0.018448,0,0,3,0.01024,0.01024,0,0.01024,0
2010,318,1.5,-9999,-9999,-9999,0.4075,3,-9999,0.5425,3,-9999,-9999,0.16492,1,-9999,-9999,0.77443,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0171,1.0171,0,0.16742,0.16742,0,93.661,93.661,0,-10.956,-10.956,0,15.644,15.644,0,-9999,0.83483,164.9,170.88,-5.8056,0.021992,0,0.021,-5.4493,-4.024,-6.4997,-4.9755,-441.71,-70.944,9.9949,10.919,10.047,-9999,-9999,0.82566,0.24782,15.805,0,-9999,-10.956,59.32,1.0481,0.51036,0.5425,0.5425,-0.032144,0,0,3,0.01172,0.01172,0,0.01172,0
2010,318,2,-9999,-9999,-9999,0.56,3,-9999,0.72333,3,-9999,-9999,-0.13091,1,-9999,-9999,0.18794,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.027135,0.027135,0,0.21757,0.21757,0,92.237,92.237,0,-10.214,-10.214,0,15.644,15.644,0,-9999,0.62351,162.76,166.69,-4.5299,0.015191,0,0.022,-5.63,-4.0844,-6.3915,-5.0491,-4.8572,-5.7203,9.9949,10.919,10.047,-9999,-9999,-9999,0.18971,242.3,0,-9999,-10.214,59.32,1.0481,0.52857,0.72333,0.72333,-0.19477,0,0,3,0.015626,0.015626,0,0.015626,0
